customerID,Dependents,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,gender,InternetService,Contract,PaymentMethod,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
8357-EQXFO,No,No,No,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,7,95.35,660.9,Yes
1989-PRJHP,No,Yes,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,27,75.5,1893.95,Yes
8120-JDCAM,Yes,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,4,69.55,284.9,No
8917-FAEMR,No,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,37,19.85,784.25,No
7047-YXDMZ,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,21,20.0,417.7,No
2858-EIMXH,No,Yes,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,One year,Credit card (automatic),1,53,95.85,5016.25,No
9524-EGPJC,No,Yes,No,No,No,Yes,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,18,90.1,1612.75,Yes
6993-OHLXR,No,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Electronic check,0,2,68.95,119.75,Yes
8818-XYFCQ,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,32,99.55,3204.65,Yes
6419-ZTTLE,No,No,No,No,No,No,No,No,Yes,Male,No,One year,Electronic check,1,23,20.75,485.2,No
0929-HYQEW,No,No,Yes,No,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,3,50.15,160.85,No
6614-YOLAC,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Female,DSL,Two year,Mailed check,0,71,58.65,4145.25,No
7426-RHZGU,No,No,No,No,No,Yes,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,9,95.9,827.45,No
4065-JJAVA,No,No,No,Yes,No,No,No,No,No,Female,DSL,Month-to-month,Electronic check,0,1,49.5,49.5,No
4695-VADHF,Yes,No,No,No,Yes,No,No,Yes,No,Male,DSL,Month-to-month,Electronic check,0,18,57.45,990.85,Yes
3863-IUBJR,Yes,No,No,No,No,No,No,Yes,No,Male,DSL,One year,Credit card (automatic),0,12,53.65,696.35,Yes
7649-SIJJF,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Male,DSL,Two year,Mailed check,0,71,80.1,5585.4,No
9361-YNQWJ,No,Yes,No,No,No,No,No,No,Yes,Female,No,One year,Bank transfer (automatic),0,64,24.4,1601.2,No
3748-FVMZZ,No,No,No,No,No,Yes,No,Yes,Yes,Male,DSL,Month-to-month,Electronic check,0,4,40.05,162.45,No
9391-TTOYH,No,No,No,No,No,No,No,No,Yes,Female,No,Month-to-month,Mailed check,0,23,19.5,470.2,No
1452-XRSJV,Yes,No,Yes,No,No,No,No,No,No,Female,DSL,Month-to-month,Credit card (automatic),0,39,51.05,2066.0,No
3422-WJOYD,No,No,Yes,No,No,Yes,No,No,No,Male,DSL,One year,Mailed check,0,28,54.35,1426.45,No
8242-SOQUO,No,No,No,Yes,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,5,84.7,392.5,No
7460-ITWWP,No,No,No,No,Yes,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,45,86.1,3861.45,No
7147-AYBAA,No,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,37,70.35,2552.9,No
7868-TMWMZ,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Two year,Bank transfer (automatic),1,60,110.0,6668.35,No
4822-RVYBB,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,8,100.6,819.4,Yes
6732-FZUGP,No,Yes,Yes,No,Yes,No,Yes,No,No,Female,Fiber optic,One year,Credit card (automatic),0,47,94.9,4615.25,No
8436-BJUMM,Yes,Yes,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,26,83.75,2070.6,Yes
4184-TJFAN,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Female,Fiber optic,Month-to-month,Mailed check,1,3,88.3,273.75,Yes
8329-GWVPJ,Yes,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,50,69.75,3557.7,No
1352-VHKAJ,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Male,DSL,Month-to-month,Bank transfer (automatic),0,27,71.6,1957.1,No
4145-UQXUQ,No,No,No,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,8,92.1,729.95,Yes
2632-TACXW,No,Yes,No,No,No,No,No,No,No,Female,No,Two year,Bank transfer (automatic),0,62,23.65,1416.75,No
8146-QQKZH,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Bank transfer (automatic),0,71,81.85,5924.4,No
1767-CJKBA,No,Yes,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,66,25.1,1697.7,No
6445-TNRXS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Bank transfer (automatic),0,68,114.7,7849.85,No
4581-LNWUM,No,No,No,No,Yes,No,Yes,Yes,No,Female,DSL,Month-to-month,Electronic check,0,13,49.15,649.4,No
4869-EPIUS,No,No,No,No,No,No,No,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,56,80.9,4557.5,No
9948-YPTDG,No,No,Yes,Yes,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,38,79.45,3013.05,Yes
1236-WFCDV,No,No,No,No,No,No,Yes,Yes,No,Male,Fiber optic,Month-to-month,Credit card (automatic),1,14,90.45,1266.1,Yes
1915-OAKWD,Yes,No,No,No,No,No,No,No,Yes,Female,No,One year,Bank transfer (automatic),0,16,19.3,360.35,No
7296-PIXQY,Yes,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Electronic check,0,14,70.2,1046.5,No
4883-QICIH,Yes,No,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,32,69.75,2347.9,Yes
3354-OADJP,No,No,Yes,No,No,Yes,No,No,No,Female,DSL,One year,Bank transfer (automatic),0,8,54.25,447.75,No
3524-WQDSG,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,43,99.3,4209.95,No
0810-DHDBD,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Female,DSL,One year,Credit card (automatic),0,52,74.0,3877.65,No
4026-SKKHW,No,No,No,No,No,Yes,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,3,50.25,152.3,No
2829-HYVZP,No,No,No,No,No,No,No,No,Yes,Male,No,One year,Mailed check,0,29,19.8,572.2,No
8329-IBCTI,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Mailed check,0,1,19.65,19.65,Yes
1271-SJBGZ,No,No,No,No,Yes,Yes,No,Yes,Yes,Male,DSL,Month-to-month,Electronic check,1,12,43.65,526.95,Yes
3845-JHAMY,Yes,No,No,No,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Credit card (automatic),0,16,35.5,552.7,No
7013-PSXHK,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Female,DSL,One year,Mailed check,0,40,80.75,3208.65,No
5669-SRAIP,No,No,No,No,Yes,No,No,Yes,No,Female,DSL,Month-to-month,Electronic check,0,5,39.5,210.75,Yes
5981-ITEMU,No,Yes,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,40,97.1,3706.95,Yes
3486-NPGST,No,No,No,No,No,No,No,No,No,Female,No,One year,Mailed check,0,36,19.55,620.75,No
6941-PMGEP,No,No,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,5,80.0,412.5,Yes
1624-WOIWJ,No,No,Yes,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Mailed check,0,10,84.7,832.05,Yes
2074-GKOWZ,Yes,No,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,2,89.55,185.55,Yes
0376-YMCJC,No,Yes,No,No,No,Yes,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,23,90.6,1943.2,Yes
6100-FJZDG,Yes,No,No,No,No,No,No,No,Yes,Male,No,One year,Bank transfer (automatic),0,26,20.05,505.9,No
4829-ZLJTK,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Female,Fiber optic,Two year,Electronic check,1,72,112.4,8046.85,No
1730-VFMWO,No,No,No,No,No,Yes,No,No,No,Female,DSL,Month-to-month,Bank transfer (automatic),0,34,50.2,1815.3,No
7143-BQIBA,No,No,Yes,No,No,Yes,Yes,No,No,Male,DSL,Month-to-month,Bank transfer (automatic),0,10,62.25,612.95,No
3800-LYTRK,No,No,Yes,No,No,Yes,No,No,No,Female,DSL,One year,Mailed check,0,14,55.7,795.15,No
0634-SZPQA,No,Yes,Yes,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,23,90.05,2169.8,Yes
9646-NMHXE,No,No,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,47,19.65,973.1,No
7030-NJVDP,No,No,Yes,No,No,Yes,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,24,89.25,2210.2,No
5536-RTPWK,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,49,99.05,4853.75,Yes
8883-GRDWQ,No,No,Yes,No,No,Yes,No,No,No,Male,DSL,One year,Mailed check,1,20,54.0,1055.9,No
6166-ILMNY,No,No,No,No,No,No,No,No,No,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,2,69.75,144.55,Yes
3097-NNSPB,No,No,No,Yes,No,No,No,No,Yes,Female,DSL,Month-to-month,Credit card (automatic),0,2,49.05,91.1,Yes
7771-ZONAT,No,No,No,No,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Bank transfer (automatic),0,22,56.75,1304.85,No
0655-RBDUG,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,7,98.05,713.0,Yes
2111-DWYHN,No,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,1,21.1,21.1,No
4194-WHFCB,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,59,96.65,5580.8,No
4121-AGSIN,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,One year,Credit card (automatic),0,58,24.5,1497.9,No
4361-BKAXE,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,41,114.5,4527.45,Yes
9845-PEEKO,No,Yes,No,Yes,No,No,No,No,Yes,Female,Fiber optic,Two year,Credit card (automatic),1,59,79.2,4590.35,No
0455-XFASS,Yes,No,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,3,69.55,200.2,No
0301-KOBTQ,No,No,No,No,No,No,No,No,Yes,Male,No,Two year,Bank transfer (automatic),0,32,20.05,614.45,No
1751-NCDLI,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,46,98.85,4564.9,No
9878-TNQGW,No,No,No,No,No,No,No,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,2,80.95,171.15,Yes
9170-ARBTB,Yes,No,No,No,No,No,No,No,No,Female,No,One year,Credit card (automatic),0,52,19.6,1012.4,No
4441-NIHPT,No,No,No,No,Yes,No,No,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,13,74.3,940.35,Yes
8999-BOHSE,No,No,No,No,No,No,Yes,Yes,No,Female,Fiber optic,Month-to-month,Bank transfer (automatic),1,11,89.7,1047.7,Yes
7241-AJHFS,No,Yes,Yes,No,No,Yes,No,No,No,Male,Fiber optic,Month-to-month,Bank transfer (automatic),0,32,87.65,2766.4,No
7029-RPUAV,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,17,100.45,1622.45,Yes
4546-FOKWR,No,Yes,No,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,16,74.75,1129.35,No
9036-CSKBW,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Female,Fiber optic,One year,Bank transfer (automatic),0,51,107.45,5680.9,No
5832-TRLPB,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Male,DSL,One year,Bank transfer (automatic),0,29,75.35,2243.9,No
8590-YFFQO,No,No,Yes,Yes,Yes,Yes,No,No,No,Male,DSL,Two year,Credit card (automatic),0,70,64.95,4523.25,No
8659-IOOPU,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Female,Fiber optic,Two year,Electronic check,0,71,100.45,7159.7,No
1338-CECEE,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Male,DSL,One year,Bank transfer (automatic),0,41,68.5,2839.95,No
7439-DKZTW,No,No,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,1,80.55,80.55,No
4646-QZXTF,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Female,DSL,Month-to-month,Bank transfer (automatic),0,7,81.25,580.1,No
4607-CHPCA,Yes,No,No,No,No,No,Yes,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,25,90.4,2178.6,Yes
9742-XOKTS,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Male,Fiber optic,One year,Electronic check,0,67,89.55,6038.55,No
6921-OZMFH,Yes,Yes,No,No,No,Yes,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,5,55.7,259.4,No
9578-FOMUK,Yes,Yes,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Electronic check,0,15,24.8,324.15,No
4712-UYOOI,Yes,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Electronic check,0,20,20.0,417.65,No
8824-RWFXJ,Yes,No,No,Yes,Yes,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,3,56.15,168.15,Yes
7722-CVFXN,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,54,105.2,5637.85,No
8717-VCTXJ,No,No,No,No,No,No,No,No,Yes,Male,No,One year,Mailed check,0,42,19.55,839.4,No
7363-QTBIW,No,No,No,No,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,9,79.75,769.1,No
4159-NAAIX,No,Yes,No,Yes,No,No,Yes,Yes,No,Female,Fiber optic,Two year,Bank transfer (automatic),0,63,97.45,6253.0,No
0971-QIFJK,No,Yes,No,No,No,No,No,No,No,Female,No,Two year,Bank transfer (automatic),0,69,24.25,1641.8,No
9397-TZSHA,No,Yes,No,No,No,No,No,No,No,Female,No,Two year,Credit card (automatic),0,69,24.6,1678.05,No
3391-JSQEW,No,No,No,Yes,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,40,50.15,2058.5,No
0343-QLUZP,No,No,Yes,Yes,Yes,No,No,No,No,Male,DSL,Two year,Bank transfer (automatic),0,60,39.6,2424.5,No
9763-PDTKK,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,4,94.4,387.2,Yes
2176-LVPNX,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Mailed check,1,71,89.85,6293.45,No
7627-JKIAZ,No,Yes,No,No,Yes,No,No,No,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,37,78.95,2839.65,Yes
3312-UUMZW,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),0,32,98.85,3145.9,No
1271-UODNO,No,Yes,No,No,No,Yes,No,No,Yes,Male,DSL,Two year,Credit card (automatic),0,39,53.85,2200.7,No
8461-EFQYM,No,Yes,No,No,No,No,No,No,Yes,Female,No,One year,Electronic check,0,38,24.25,914.4,No
6900-RBKER,No,Yes,No,No,Yes,No,No,Yes,Yes,Male,Fiber optic,Two year,Credit card (automatic),0,52,89.45,4577.75,No
6891-JPYFF,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,48,105.25,4997.5,No
1459-QNFQT,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Male,DSL,Two year,Bank transfer (automatic),0,70,59.5,4144.8,No
1047-NNCBF,No,No,No,No,No,No,No,No,No,Male,Fiber optic,Month-to-month,Credit card (automatic),0,20,70.55,1493.55,No
3696-XRIEN,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Female,DSL,One year,Credit card (automatic),0,50,82.5,4179.1,No
4081-DYXAV,No,No,No,No,No,No,Yes,Yes,Yes,Female,DSL,One year,Credit card (automatic),0,19,44.85,893.55,Yes
0074-HDKDG,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Male,DSL,One year,Bank transfer (automatic),0,25,61.6,1611.0,No
8791-GFXLZ,No,No,No,Yes,No,No,No,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),0,12,49.05,593.05,No
8111-SLLHI,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,39,105.65,4284.8,Yes
0927-LCSMG,No,No,No,No,Yes,No,No,No,No,Male,Fiber optic,Month-to-month,Mailed check,0,7,74.65,544.55,Yes
9330-DHBFL,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Female,DSL,One year,Mailed check,0,23,66.25,1533.8,No
0098-BOWSO,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Electronic check,0,27,19.4,529.8,No
3452-ABWRL,No,Yes,No,No,No,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,47,86.05,3865.6,No
5859-HZYLF,Yes,No,No,No,No,No,No,No,Yes,Male,No,Two year,Credit card (automatic),0,26,19.15,515.75,No
8257-RZAHR,No,Yes,Yes,No,No,No,Yes,No,Yes,Female,DSL,Month-to-month,Bank transfer (automatic),0,14,64.7,941.0,Yes
5293-WXJAK,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),1,11,104.05,1133.65,Yes
3156-QLHBO,Yes,No,No,No,No,No,No,No,No,Male,No,Month-to-month,Mailed check,0,2,19.25,48.35,No
2208-NQBCT,Yes,No,Yes,Yes,No,No,No,No,No,Female,Fiber optic,Month-to-month,Electronic check,0,26,81.95,2070.05,No
1779-PWPMG,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Two year,Bank transfer (automatic),1,72,114.65,8333.95,No
6621-NRZAK,Yes,No,No,No,No,No,No,No,No,Female,No,Two year,Credit card (automatic),0,63,20.0,1209.25,No
0831-JNISG,Yes,No,No,No,No,No,No,No,No,Male,No,Two year,Mailed check,0,71,19.8,1396.25,No
0774-IFUVM,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),0,11,65.15,723.35,No
3082-WQRVY,No,No,No,No,No,No,No,No,No,Male,No,One year,Mailed check,1,14,19.65,228.65,No
9553-DLCLU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Credit card (automatic),0,13,88.95,1161.75,No
1641-BYBTK,Yes,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Mailed check,0,6,20.2,98.35,No
2460-NGXBJ,Yes,Yes,No,No,No,No,No,No,Yes,Male,Fiber optic,Month-to-month,Credit card (automatic),1,11,75.2,775.3,No
2446-ZKVAF,No,Yes,No,Yes,No,No,No,No,No,Male,DSL,Month-to-month,Credit card (automatic),0,18,56.8,1074.65,No
0841-NULXI,No,No,No,No,No,No,No,Yes,Yes,Male,DSL,Month-to-month,Electronic check,0,1,35.55,35.55,Yes
3522-CDKHF,No,No,Yes,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,32,75.5,2324.7,No
1430-SFQSA,No,No,Yes,No,No,Yes,No,No,No,Male,DSL,One year,Mailed check,0,29,35.6,1072.6,No
0411-EZJZE,No,Yes,No,No,No,No,Yes,No,Yes,Female,DSL,Month-to-month,Electronic check,0,3,60.25,170.5,No
7851-WZEKY,No,Yes,No,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,0,2,95.15,196.9,Yes
8844-TONUD,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,13,96.65,1162.85,Yes
8807-ARQET,No,No,No,Yes,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Electronic check,0,41,40.35,1677.85,No
8992-CEUEN,No,No,No,No,No,No,No,No,No,Female,No,Month-to-month,Electronic check,0,1,18.85,18.85,No
4320-QMLLA,No,No,No,No,No,No,Yes,No,No,Male,DSL,Month-to-month,Mailed check,0,7,54.85,370.4,No
8777-PVYGU,No,No,Yes,No,Yes,No,Yes,No,Yes,Female,DSL,One year,Mailed check,0,52,64.3,3410.6,No
8292-ITGYJ,Yes,Yes,No,No,No,No,No,No,Yes,Female,No,Two year,Bank transfer (automatic),0,45,24.65,1138.8,No
6870-ZWMNX,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Male,DSL,Two year,Credit card (automatic),0,70,76.1,5264.25,No
0621-CXBKL,No,No,No,No,No,No,No,No,No,Female,No,Two year,Mailed check,0,53,18.7,1005.7,No
5268-DSMNQ,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Female,Fiber optic,One year,Credit card (automatic),1,62,97.95,5936.55,No
5334-JLAXU,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,60,94.1,5475.9,No
4086-YQSNZ,No,No,No,No,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,3,80.4,224.05,Yes
6242-MBHPK,No,No,Yes,No,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,23,95.1,2326.05,No
5868-CZJDR,Yes,No,No,Yes,No,No,No,No,Yes,Male,DSL,Month-to-month,Mailed check,0,1,31.35,31.35,Yes
9359-UGBTK,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Female,DSL,One year,Bank transfer (automatic),0,67,72.35,4991.5,No
0135-NMXAP,No,Yes,No,Yes,No,No,Yes,No,Yes,Female,Fiber optic,Month-to-month,Bank transfer (automatic),0,12,89.75,1052.4,Yes
4782-OSFXZ,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Female,DSL,Two year,Bank transfer (automatic),1,71,82.7,5831.2,No
6479-OAUSD,No,No,No,No,No,No,No,No,No,Male,No,One year,Credit card (automatic),0,25,19.9,510.8,No
7129-ACFOG,No,Yes,Yes,No,No,No,No,No,Yes,Female,DSL,Month-to-month,Electronic check,0,5,53.8,283.95,No
4189-NAKJS,No,Yes,No,No,No,No,No,No,Yes,Male,DSL,One year,Credit card (automatic),0,26,51.55,1295.4,No
5562-BETPV,Yes,No,No,No,No,No,No,No,No,Male,No,One year,Mailed check,0,1,19.65,19.65,No
1282-IHQAC,No,No,No,Yes,Yes,No,Yes,No,Yes,Male,DSL,One year,Credit card (automatic),1,70,44.05,3011.65,No
9127-FHJBZ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Two year,Electronic check,0,72,114.0,8093.15,No
6270-OMFIW,No,No,No,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,60,94.4,5610.25,Yes
1641-RQDAY,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Electronic check,1,32,100.4,3217.65,No
0107-WESLM,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Electronic check,0,1,19.85,19.85,Yes
6994-ORCWG,No,Yes,No,Yes,No,No,No,No,Yes,Female,DSL,One year,Mailed check,0,14,54.25,773.2,No
1346-UFHAX,No,Yes,Yes,No,No,No,No,No,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,13,80.0,1029.35,No
3992-YWPKO,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,Month-to-month,Credit card (automatic),0,6,109.9,669.45,Yes
2933-XEUJM,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Female,DSL,Two year,Mailed check,0,46,79.2,3593.8,No
0125-LZQXK,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,15,101.35,1553.95,Yes
5461-QKNTN,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,1,43,94.3,3953.15,No
4835-YSJMR,No,No,No,No,No,Yes,No,No,Yes,Male,DSL,Two year,Bank transfer (automatic),0,39,49.8,1971.15,No
8399-YNDCH,No,No,No,No,Yes,No,Yes,No,Yes,Male,DSL,Month-to-month,Bank transfer (automatic),1,21,60.05,1236.15,Yes
3164-YAXFY,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Male,DSL,Month-to-month,Electronic check,0,57,53.75,3196.0,No
0887-WBJVH,No,No,No,No,No,Yes,Yes,Yes,Yes,Female,Fiber optic,One year,Electronic check,0,53,93.45,4872.2,No
4660-IRIBM,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Mailed check,0,18,87.9,1500.5,No
5673-FSSMF,No,Yes,No,No,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Electronic check,0,1,60.15,60.15,Yes
7670-ZBPOQ,No,Yes,Yes,No,No,Yes,No,No,Yes,Female,DSL,One year,Bank transfer (automatic),0,58,61.05,3478.75,No
8089-UZWLX,No,Yes,No,No,Yes,No,Yes,Yes,No,Female,Fiber optic,Two year,Bank transfer (automatic),1,71,104.05,7413.55,No
0080-OROZO,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Female,Fiber optic,One year,Electronic check,0,35,99.25,3532.0,No
3916-NRPAP,No,No,No,No,Yes,No,No,Yes,No,Male,Fiber optic,Month-to-month,Credit card (automatic),0,3,85.7,256.75,No
6807-SIWJI,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Male,Fiber optic,One year,Electronic check,0,38,104.85,3887.25,No
8221-HVAYI,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Male,DSL,Two year,Credit card (automatic),0,35,69.15,2490.15,No
1579-KLYDT,No,Yes,No,No,Yes,No,Yes,No,Yes,Male,Fiber optic,Month-to-month,Electronic check,0,7,90.45,593.45,Yes
5232-NXPAY,No,No,No,No,Yes,Yes,Yes,Yes,No,Female,DSL,Two year,Mailed check,0,47,74.45,3510.3,No
8967-SZQAS,No,No,No,Yes,No,No,No,No,No,Female,DSL,Month-to-month,Electronic check,0,14,50.45,765.45,No
4468-KAZHE,No,No,No,Yes,No,No,No,Yes,Yes,Female,DSL,Month-to-month,Electronic check,1,20,60.0,1259.35,No
0455-ENTCR,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Male,DSL,Two year,Electronic check,0,66,85.25,5538.35,No
8944-AILEF,No,No,No,No,No,No,No,No,Yes,Male,No,Month-to-month,Credit card (automatic),0,15,19.45,340.85,No
